Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
649,"State/UT-wise Funds Allocated, Released and Utilisation by National Scheduled Tribes Finance and Development Corporation (NSTFDC) from 2013-14 to 2015-16 (From: Ministry of Tribal Affairs) - Karnataka",78aceac4-912d-4d04-b40c-18e1a9bdc994,2017-06-06,477,0
650,"Gross NPA of PSBs, Private and Foreign Banks as on 31.12.2015 (From: Ministry of Finance) - Kerala",cd5f2c7d-1db4-4a47-8168-af7833d94db3,2017-06-09,68,0
651,India Infrastructure Finance Company Limited (IIFCL) - Snapshot Performance upto 2014-15,13b6d0f6-7feb-4261-ab87-912bfb3034ab,2017-06-09,363,0
652,"NPA Actual Recoveries, Upgradation Write Off of Public Sector Banks (PSBS) from 2013 to 2015 (From: Ministry of Finance) - Maharashtra",015b7c06-4ff1-42cb-8437-6f6b48cc1a80,None,374,0
653,Wilful Defaulters of Public Sector Banks (PSBs) during 2012 and 2015 (From: Ministry of Finance) - Manipur,9e36f168-646c-407a-bd9c-c7f0b652c673,None,466,0
654,Wilful Defaulters of Bank Loan as on 31.12.2015 (From: Ministry of Finance) - Meghalaya,07ec372c-400d-4854-8672-2e87883059b1,2017-06-06,312,0
655,India Infrastructure Finance Company Limited (IIFCL) - Snapshot Performance upto 2013-14,01daa0df-0621-41ef-bddf-e6255b343c68,2017-06-09,225,0
656,Allocation & Release to Drought Affected States from State Disaster Response Fund (SDRF) during 2015-16 and 2016-17 (From: Ministry of Finance) - Nagaland,46df315e-1564-4232-b578-b9ac3da41297,2017-06-06,388,0
657,State/UT-wise SC/ST and Women Entrepreneurs benefited under Pradhan Mantri Mudra Yojana (PMMY) during 2015-2016 and 2016-17 (as on 25.11.2016) (From:Ministry of Finance) - Odisha,545f644d-a356-4ac7-9197-506a04ed86be,2017-07-13,315,0
658,"State-wise Disbursement/Percentage of Loans Given to Women, SC/ST, OBC Entrepreneurs of Mudra Loans Under PMMY-Period as on March 31, 2016 (From: Ministry of Finance) - Punjab",b2aa9393-10d5-41e1-b4ea-6d951481a20f,2017-06-06,360,0
659,Sector-wise FDI equity inflows during June 2014 to September 2016 (From:Ministry of Finance) - Rajasthan,899d44fa-20c3-4ffb-9cf3-fde1550437e2,2017-07-13,370,0
660,State-wise Position of Pradhan Mantri Jan Dhan Yojana (PMJDY) as on 02.11.2016 (From:Ministry of Finance) - Sikkim,bb9e23bc-44e3-4530-a812-e478756d8959,2017-07-13,387,0
661,Region-wise/State-wise Progress under Microfinance - Savings of Self Help Groups (SHGs) with Banks position as on 31 March 2015 (From : Ministry of Finance),0fbf721f-7801-47ff-a659-671e77d357aa,2017-06-09,308,0
662,Month-wise Investments Made by Foreign Portfolio Investors to India from 2014 to 2016 (From: Ministry of Finance) - Telangana,de2e71e2-f74a-4340-b302-af71ffed041d,2017-06-09,337,0
663,"As per the estimates available from the Central Statistics Office (CSO), the per capita Net State Domestic Product (NSDP) at current prices of various States from 2012-13 to 2015-16(From : Ministry of Finance) - Tripura",8f0473fe-1815-4daf-9e51-6a3a1dabdf4a,2017-06-06,124,0
