Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
153,"State/UT and District-wise Child Sex Ratio (as per Census 2011) of Districts Covered under BBBP Scheme (in reply to Unstarred Question on 22 September, 2020) (From: Ministry of Women and Child Development) - Lakshadweep",a4e6d153-c8d5-4e3c-9fdf-1b24101d208f,2023-11-21,283,0
154,"State/UT-wise Child Sex Ratio (as per Census 2011) (in reply to Unstarred Question on 22 September, 2020) (From: Ministry of Women and Child Development) - Delhi",a5857057-4515-4245-9324-afa33e416c7c,2023-11-21,229,0
155,"District-wise details of Slum Dwellers in Karnataka as per Census 2011 (in reply to Unstarred Question on 21 September, 2020) (From: Ministry of Housing and Urban Affairs)",115d6527-d07d-4e59-8410-c7694951567b,2023-11-21,348,0
156,"India/State/UT-wise Total Beggars, Vagrants etc. in India as per Census 2011 (in reply to Unstarred Question on 10 March, 2021) (From: Ministry of Social Justice & Empowerment) - Puducherry",4e3021a8-dd00-481d-b5a2-323e3e2d87f6,2023-11-20,219,0
157,"District-wise Scheduled Tribes Population in Rajasthan as per Census 2011 (in reply to Unstarred Question on 11 February, 2021) (From: Ministry of Tribal Affairs)",67d813a7-9e41-4a27-ae2e-e46167f04b03,2023-11-20,114,0
158,"State/UT-wise Number of Persons who moved in for work and Employment ( Migrant Workers) as per Census - 2011 (in reply to Unstarred Question on 22 December, 2022)",af501dc6-387b-4297-9f29-e2c8a63bc19b,2023-11-20,107,0
159,"State/UTs-wise Person who Moved in for work and Migrant work Employment As Per Census - 2011 (in reply to Unstarred Question on 7 April, 2022)",d1aeea44-0bd3-4b1a-a123-c582568d7296,2023-11-16,243,0
160,"State/UTs-wise Figures are Based on Census 2011 Children (Age up to 19 years) were Engaged in the Act of Begging (in reply to Unstarred Question on 6 April, 2022) - Arunachal Pradesh",46342bde-4787-4799-9015-4ae072480a51,2023-11-16,222,0
161,"State-wise State-wise Decadal Population for PVTGs , Population Figures are not Collected Annually, Population Trend Census year 1991, 2001 and 2011 (in reply to Unstarred Question on 9 February, 2022) - Assam",5a7b9764-940f-483d-be2e-9c10ea27beda,2023-11-17,160,0
162,"State/UTs-wise Detail of % Percentage of Illiterate Population (15+ age group) As per Census 2011 (in reply to Unstarred Question on 16 March, 2022) - Bihar",122762c1-647d-4f99-be64-ba96c148e153,2023-11-17,182,0
163,"State/UTs-wise No. of Illiterate Minor between the Age Group 7 and 15 years As per Census 2011 (in reply to Unstarred Question on 16 March, 2022) - Chhattisgarh",47594525-b0b9-4f8d-997f-cb64b3c1ad9f,2023-11-17,475,0
164,"State/UTs-wise No. of Illiterate Adult in the Age Group of 15 and above As per Census 2011 (in reply to Unstarred Question on 16 March, 2022) - Goa",7623891d-ac9c-42a8-a5d0-bcc7cb3a65b7,2023-11-17,108,0
165,State/UTs-wise Number of Wholly Leased-in Operational Holding as per Agriculture Census during 2015-16 - Gujarat,b6e23841-997d-4716-a0e7-c0194110ad22,2023-11-17,153,0
166,Year-wise Targets Allocated to Maharashtra on the basis of Socio Economic Caste Census (SECC) 2011 and Awaas+ Database under Pradhan Mantri Awaas Yojana- Gramin (PMAY-G) from 2016-17 to 2021-22,dffdb670-ecf6-4020-91a6-4203019ccea6,2023-11-17,396,0
167,"State/UTs-wise Number of Water Bodies used for Minor Irrigation (Surface Flow Schemes - Reservoirs, Tanks) (Surface Lift Schemes - Lift on Tanks/Ponds) 5th Minor Irrigation Census (2013-14) (in reply to Unstarred Question on 7 February, 2022)",ee5fbcc6-825c-474f-8262-e8eca98a9bb3,2023-11-17,147,0
168,"State/UTs-wise Number of Water Bodies and Number of Encroachments Reported in the First Census of Water bodies (Provisional) (in reply to Unstarred Question on 7 February, 2022) - Himachal Pradesh",b6a61cd3-1521-48e7-bad7-08d09722fd0d,2023-11-17,420,0
169,"State/UTs-wise Total Number of Urban Population Located in Slums as per Census of India 2011 (in reply to Unstarred Question on 7 February, 2022) - Jharkhand",029cbb6b-b3be-49ea-ac8b-83fe80238af8,2023-11-17,182,0
170,"State/UTs-wise Houseless Population in India as per Census 2011 (in reply to Unstarred Question on 7 February, 2022) - Karnataka",3756325b-cdf7-44d0-89a5-bdd47b8763f0,2023-11-17,440,0
171,State/UTs-wise Literacy Rates as per Census 2001 and 2011 - Kerala,5b9c2422-d8e4-4f57-9585-2831aaf18a1a,2023-11-17,148,0
172,State-wise Electrification of Inhabited Census Villages under Deen Dayal Upadhyaya Gram Jyoti Yojana (DDUGJY) from 2014-15 Till 28.04.2018 - Madhya Pradesh,1194ef75-f3dd-4bcb-b8c6-ca17dc903039,2023-11-17,121,0
173,"State/UTs-wise Number of Water Bodies Reported in the First Census of Water Bodies (Provisional) (in reply to Unstarred Question on 1 August, 2022) - Maharashtra",76e57ba6-cb17-4a7e-9b3d-e5e492980522,2023-11-18,361,0
174,State/UTs-wise Houseless Population in India as per Census during 2011 - Manipur,18aa0a7a-3159-46ca-8f32-f9ffa93cc821,2023-11-19,237,0
175,"State/UTs-wise Urban Population in Ten Most Populous Major Metropolitan Cities in the Country along with Urban Slum Population Reported in Census 2011 (in reply to Unstarred Question on 19 December, 2022) - Meghalaya",5a2ce9b4-ad50-4593-9a2e-8c8160296253,2023-11-19,263,0
176,"State/UTs-wise Number of Households Living in Slums in Urban Areas and in Metropolitan Cities Reported in Census 2011 (in reply to Unstarred Question on 19 December, 2022) - Mizoram",2936b595-60c3-480f-b5d2-711375949c50,2023-11-19,83,0
177,State/UT-wise Electrification of Inhabited Census Villages during 2014-15 - Nagaland,bd1ccabc-7f41-430b-88ba-d6b35de9470a,2023-11-18,215,0
178,"State/UT-wise Details of the Number of Widowed and Divorced Women in the Country as per Census 2011 (in Reply to Unstarred Question on 29 March, 2023) - Odisha",490ba20f-d956-4d29-ad91-64c8fd79e94c,2023-11-09,323,0
179,6th Minor Irrigation Census - Surface Lift - Kerala,947433f3-fc11-4904-aea6-9fca62091c93,2023-11-06,366,0
180,6th Minor Irrigation Census - Surface Lift - Manipur,cab09905-3b79-4a9c-af15-baf9b6d2e1f1,2023-11-06,163,0
181,6th Minor Irrigation Census - Surface Lift - Meghalaya,07921320-ed0e-4f8b-a59a-11a04b17f46b,2023-11-06,401,0
182,6th Minor Irrigation Census - Surface Lift - Nagaland,8ffed152-271e-4dee-80c8-2563f4f975f1,2023-11-06,267,0
183,6th Minor Irrigation Census - Surface Lift - Rajasthan,30a8f71e-2416-4e59-8f10-92356b057afa,2023-11-06,184,0
184,6th Minor Irrigation Census - Surface Lift - Tripura,82b8e537-3a00-4ad2-81c0-9d4b41703d39,2023-11-06,424,0
185,6th Minor Irrigation Census - Surface Lift - Tamil Nadu,ff1dccbc-87d8-4316-8437-e6414c8e83c3,2023-11-06,240,0
186,6th Minor Irrigation Census - Surface Lift - Haryana,931f8b13-5abd-4fa8-91c9-877e9a8b1957,2023-11-06,380,0
187,6th Minor Irrigation Census - Surface Lift - Jammu and Kashmir,2375d9b4-74ea-472c-89f8-c3868af7fc44,2023-11-06,385,0
188,6th Minor Irrigation Census - Surface Lift - Bihar,2eadee50-b7b6-4243-bbff-c771e635daba,2023-11-06,244,0
189,6th Minor Irrigation Census - Surface Lift - Jharkhand,752e478c-8513-4d45-8e87-b52716f3efe2,2023-11-06,343,0
190,6th Minor Irrigation Census - Surface Lift - Punjab,481c1d6f-20ca-4c0b-a378-aac1f1944bd2,2023-11-06,422,0
191,6th Minor Irrigation Census - Surface Lift - Assam,b8d083de-1271-4c1a-99c6-2bea0a91d75d,2023-11-06,100,0
192,6th Minor Irrigation Census - Surface Lift - Andaman and Nicobar,549b4528-502b-4f87-a855-50bf017408ed,2023-11-06,438,0
193,6th Minor Irrigation Census - Surface Lift - Chhattisgarh,75152319-3ec8-40eb-845c-45891bd65665,2023-11-06,429,0
194,6th Minor Irrigation Census - Surface Lift - Gujarat,aa7af7f0-d421-40ab-9b1e-6ec243ae38c8,2023-11-06,178,0
195,6th Minor Irrigation Census - Surface Lift - Uttarakhand,ba5840d9-125f-459f-acd3-caee4b89e4d7,2023-11-06,273,0
196,6th Minor Irrigation Census - Surface Lift - Andhra Pradesh,f6bd8295-69c1-4848-8cb7-6c2bd41e95f7,2023-11-06,364,0
197,6th Minor Irrigation Census - Surface Lift - West Bengal,4ca83970-9976-4107-902c-d8895d2822cd,2023-11-06,95,0
198,6th Minor Irrigation Census - Surface Lift - Arunachal Pradesh,6717f564-c116-48b1-a166-910646a2df87,2023-11-06,87,0
199,6th Minor Irrigation Census - Surface Lift - Goa,ee35936a-c6d7-45dc-87b7-0b5993fcb0e0,2023-11-06,174,0
200,6th Minor Irrigation Census - Surface Lift - Himachal Pradesh,e6e2a5d2-9e11-4d17-ac19-a0fa1d72ada4,2023-11-06,370,0
201,Percentage of Urban population to total population as per Census 2001 and 2011 (From :Ministry of Urban Development) - Sikkim,22145676-7d8f-4648-a908-416fe482c9f1,2023-10-21,136,0
202,State wise details of main workers in the age group of 5-14 years as per Census 2011 (From :Ministry of Labour and Employment) - Tamil Nadu,52ec42a2-7ff8-4539-93c3-3b9ca4d954d5,2023-10-21,250,0
203,State wise Scheduled Tribe population as per Census-2011 (From :Ministry of Tribal Affairs) - Telangana,1cb3ba72-4ecd-4242-9138-90e5774399d9,2023-10-21,367,0
204,IBPS BPO seats distribution across state(s)/ut(s) based on population % as per census 2011(From:Ministry of Electronics & Information Technology) - Tripura,8ace936a-e5c2-4694-91c4-8120c63f2441,2023-10-20,295,0
205,State/UT-wise Data of Landless Agricultural Workers as per Census 2011 as on (in reply to Unstarred Question for 16-11-2016) (From:Ministry of Labour and Employment) - Uttar Pradesh,dd227b62-9dde-41d9-8e84-c8a56ab40e7e,2023-10-20,405,0
206,State/UT-wise Details of Main Workers in the Age Group of 5-14 years as per Census 2011 as on (in reply to Unstarred Question for 16-11-2016) (From:Ministry of Labour and Employment) - Uttarakhand,51d76f67-31e9-445a-9ff6-a1bf28681248,2023-10-20,175,0
207,State/ut wise population of persons with disabilities as per census 2011(From:Ministry of Social Justice & Empowerment) - West Bengal,aceb443a-f1c0-48ae-9986-803e355b3d5d,2023-10-20,464,0
208,Indigenous cattle as per 19th live stock census 2013(From:Ministry of Agriculture & Farmers Welfare) - Andaman and Nicobar Islands,d1a70c53-7887-4c6b-99fd-d63e234cc89b,2023-10-20,191,0
209,Estimated number of Operational Holdings and Net Irrigated Area in different size classes as per Agriculture Census 2010-11. (From : Ministry of Water Resources) - Chandigarh,2c438f72-3188-40f2-8000-40accd854c19,2023-10-20,255,0
210,"State/UT-wise Details of wholly Leased-in Operational Holdings for All Social Groups and Schedule Castes in the Country as per Agriculture Census 2015-16 (in reply to Unstarred Question on 17 March, 2023) - Dadra and Nagar Haveli",b92ad6b9-4736-4016-ae28-bce22f331480,2023-10-11,389,0
211,"State/UT-wise Houseless Population in India under Pradhan Mantri Awas Yojana - Urban (PMAY-U) as per Census 2011 (in reply to Unstarred Question on 20 March, 2023)",beda21fe-190d-4fad-8b25-61f17c252d2d,2023-10-11,334,0
212,"State-wise Number of Water Bodies and Number of Encroachments Reported in the First Census of Water Bodies (Provisional) (in reply to Unstarred Question on 13 March, 2023) - Lakshadweep",18dc3422-1eff-4d75-aded-430ce4c8039d,2023-08-02,434,0
213,"State/UT-wise Number of Families Covered under Ayushman Bharat- Pradhan Mantri Jan Arogya Yojana (AB-PMJAY) as per Socio-Economic and Caste Census (SECC) 2011 (in reply to Unstarred Question on 14 March, 2023) - Delhi",0e2b542a-4261-4dae-97c0-c4eca2378185,2023-08-02,495,0
214,"State/UT-wise Number of Persons with Disabilities (PwDs) in the Country as per Census 2011 (in reply to Unstarred Question on 15 March, 2023) - Puducherry",098a55cf-ad42-42ac-9224-22bde5236eed,2023-08-02,416,0
215,"State/UT-wise Details of the Number of Water Bodies according to Public/ Private Ownership as Reported In the First Census of Water Bodies (in Reply to Unstarred Question on 27 March, 2023) - Ladakh",d46a1a99-186d-4321-b38c-4f5dfc658213,2023-07-03,145,0
216,"State/UT-wise Houseless Population in India under Pradhan Mantri Awas Yojana-Urban (PMAY-U) as per Census 2011 (in reply to Unstarred Question on 13 March, 2023) - Andhra Pradesh",06b3cf26-6100-41f7-a3d4-5726a219bf97,2023-07-03,331,0
217,State/UT-wise Number of Persons who Moved in for Work and Employment under ( Migrant Workers) as per Census - 2011,b3b1405f-0e97-4747-8183-5db2d03133e1,2023-07-03,350,0
218,State/UT-wise Number of Persons who Moved in for Work and Employment under Migrant Workers as per Census - 2011,976db977-86da-49c3-aee3-c5a5599824e1,2023-07-03,276,0
219,State/UTs-wise Details of Funds Released under Livestock Census & Integrated Sample Survey Scheme from 2017-18 to 2021-22 - Bihar,58c769d4-68e5-4388-8186-beceac59d16d,2023-03-02,417,0
220,Number of Migrant Workers State-wise as per Census 2001  (From: Ministry of Labour and Employment) - Chhattisgarh,4401e6a9-3fb6-44fd-b1a7-e82b7553cc59,2023-01-14,151,0
221,Scheduled Tribes population in Assam as per 2011 Census (From: Ministry of Tribal Affairs),a6a9c8eb-b0b6-48c6-83c3-a930183ec5c5,2023-01-14,243,0
222,State/UT-wise Scheduled Tribe population as per Census 2011 (From: Ministry of Tribal Affairs) - Goa,a5cd7e55-2e13-4017-9f8c-410dad9cc518,2023-01-14,232,0
223,Statistics of Scheduled Tribe Population as per Census 2011 (From: Ministry of Tribal Affairs) - Gujarat,24534e9d-6089-4b47-b5ea-47e8c84335f7,2023-01-14,141,0
224,State Wise Number of Widows/Divorced Women in the Country as per Census 2011 (From: Ministry of Women and Child Development) - Haryana,5e97317b-8e94-41c8-94b5-9b3ab5321e70,2023-01-14,148,0
225,State Wise Slum Population In India as per Census-2011 (From : Ministry of Housing & Urban Poverty Alleviation) - Himachal Pradesh,a05b9420-3418-4dbf-b23e-520946c9db5c,2023-01-14,120,0
226,Number and percentage of operational holdings in the country as per results of Agriculture Census 2010-11 (From : Ministry of Agriculture & Farmers Welfare) - Jharkhand,4a5f92b8-dedc-428c-81e5-ed22932f0f5d,2023-01-14,87,0
227,Mentally retarded persons in the country as per Census 2011(From : Department of Empowerment of Persons with Disabilities) - Karnataka,b3b7604d-1636-46c1-96ce-fd006eb5f969,2023-01-14,174,0
228,"State-wise details of water bodies in use or not in use (as per 4th Minor Irrigation Census) 2006-07  (From: Ministry of Water Resources, River Development And Ganga Rejuvenation) - Kerala",27e5b211-8610-4663-88ab-59583e6464ca,2023-01-14,400,0
229,"State/UTs-wise Houseless Population in India as per Census 2011 (in Reply to Unstarred Question on 18 July, 2022) - Madhya Pradesh",c9b0fa0b-f950-4e08-8dbd-6d295467793d,2023-01-12,115,0
230,State/ UT-wise total Literacy Rate in the Age Group of 7 and Above as per Census 2011 (From: Ministry of Human Resource Development) - Maharashtra,acb50b7c-6f82-4f8c-bf07-905ba45d6a4a,2023-01-11,147,0
231,The number of Widows and Female Aged 60 years and above as per Census 2011 (From: Ministry of Women and Child Development) - Manipur,9942d866-ee77-43b7-9bc4-1b7919bce5c0,2023-01-11,84,0
232,State-wise wholly Leased-in Operational Holdings as per Agriculture Census 2015-16 - Meghalaya,ae1bc1b7-781e-4f31-bc4e-47b9e1a71a85,2022-12-25,383,0
233,State/UTs-wise Estimated Number of Female and Male Operational Holders as per Agriculture Census 2015-16 - Mizoram,f692016e-fdc9-4e68-a687-f3c0fe547788,2022-12-25,234,0
234,Number of Administrative Units - Census 2001 and 2011,26676c64-ba14-47b5-8fd0-bb08a3393b44,2022-12-14,122,0
235,Industry Wise Distribution Of Working Enterprises By Type Of Fuel Used Fourth All India Census of MSME 2006-07 : Registered Sector) - Odisha,c36962eb-706d-4c89-9029-65701f6edff9,2022-11-18,292,0
236,State-wise distribution of enterprises by status of operation (Fourth All India Census of MSME) - Punjab,6256cf88-1cf8-49e9-bc2e-6bffdef4f2d6,2022-11-18,482,0
237,State-Wise Distribution Of Working Enterprises By Type Of EnterpriseFourth All India Census of MSME 2006-07 : Registered Sector) - Rajasthan,3beaa7cf-279d-440c-a3c1-f8e5b8e3d550,2022-11-18,399,0
238,State Wise Distribution Of Working Enterprises By Religion Of The Owner (Fourth All India Census of MSME 2006-07 : Registered Sector) - Sikkim,e1013d45-3e2f-4a64-be9f-8cc10aef1bb1,2022-11-18,130,0
239,State-Wise Distribution Of Working Enterprises By Main Source Of Energy  (Fourth All India Census of MSME 2006-07 : Registered Sector) - Tamil Nadu,7c057144-b3b2-4737-b763-dcab864a06e3,2022-11-18,385,0
240,Industry-Wise Distribution Of Working Enteprprises By Type Of Enteprprise (At 2-Digit Level Of Nic-2004) (Fourth All India Census of MSME 2006-07 : Registered Sector) - Telangana,7b9a701f-fae5-4ba5-9bbf-136bc443df0b,2022-11-18,268,0
241,State-wise Female Operational Holders and Area Operated by Female Operational Holders as per Agriculture Census during 2015-16 - Tripura,0e175b72-520e-462b-9b60-593e23363993,2022-09-15,70,0
242,State/UTs-wise Female Agricultural Labourers as per Census during 2011 - Uttar Pradesh,ddd7905e-7a89-4268-a07d-7ed9c29c0827,2022-09-15,376,0
243,"State/Gender-wise Illiterates and Literacy Rates, age group of 15 and above as per Census 2011 (in reply to Unstarred Question on 30 March, 2022) - Uttarakhand",11fd140c-92fd-434f-ac87-dbd80a97d916,2022-09-15,479,0
244,State/UTs-wise Houseless Population in India as per census 2011 - West Bengal,4c576372-ec07-42e7-b0e9-20cc01dc1363,2022-07-22,432,0
245,4_4.19_f_Agricultural Land Holdings and Area_As per 2015_16_Census,0a3ac9e7-bc0a-4861-bf62-dcc67ddf5f57,2022-07-25,312,0
246,4_4.19_b_Agricultural Land Holdings and Area_As per 2015_16_Census,7a1875b9-3aec-4dad-ae4c-1eeacdff4289,2022-07-25,474,0
247,4_4.19_g_Agricultural Land Holdings and Area_As per 2015_16_Census,a221364f-6f36-47b2-9414-fb72703276db,2022-07-25,490,0
248,4_4.19_e_Agricultural Land Holdings and Area_As per 2015_16_Census,dec5bb31-b8c9-4e9c-acbc-ca5a5b7d4016,2022-07-25,192,0
249,4_4.19_k_Agricultural Land Holdings and Area_As per 2015_16_Census,6e2cf1cb-7f5e-4b9a-b85a-f94991f3066c,2022-07-25,461,0
250,4_4.19_m_Agricultural Land Holdings and Area_As per 2015_16_Census,fc7534d3-30ed-4ef8-a2a2-cf04583186da,2022-07-25,343,0
251,4_4.19_d_Agricultural Land Holdings and Area_As per 2015_16_Census,4b5b520c-98a4-4eff-b6ca-976ee4527b47,2022-07-25,348,0
252,10.1_Literates_2011 census,78a62bb4-925b-4fb9-9388-be7ce7196a7c,2022-07-25,356,0
253,15.3_Households by Source ofDrinking water as per 2011 census_in percentage,ed0e82a2-697c-4979-a035-85f6cbc24e33,2022-07-25,79,0
